"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID","54240de1fdf99b691fb383a8",0.476550282295914,0.70398673044266,0.345917259051597,0.602506151397632,0.486704282076194,0.906779003908206,0.10805498547629,0.977801631073663,0.692667467823606,0.307421954947433,0.000854606999981911,NA,28.7835985223934
"ID1","54b60d74fdf99b1ce0367ab5",0.409227890578837,0.794725933732611,0.186756466183664,0.503499094524621,0.0334053058296343,0.966646907384722,0.0799665596765385,0.0239838381653212,0.510325929906372,0.869827681096024,0.17025714730612,NA,46.0728765530601
"ID2","55780ee6fdf99b4cbc0aef95",0.407939028145051,0.978829018318633,0.810045731120284,0.0846686156594961,0.782250590577801,0.68497172261261,0.0616050868512823,0.0981737379899129,0.467948704319463,0.042140802670025,0.0202840988550981,NA,51.5998467713973
"ID3","559cdad9fdf99b66f54b7794",0.884448735617947,0.984901687518106,0.944103784308817,0.435062251033785,0.961989513804821,0.667023916101418,0.200694276110711,0.89847203157469,0.484255139150668,0.00254444747852162,0.370195904681946,NA,14.1946918046249
"ID4","55a77810fdf99b444b9d255c",0.816346729201025,0.726336742027772,0.731227121382613,0.301831599672461,0.770919793318812,0.857067081685459,0.0545859942163618,0.3747247688029,0.546105365344073,0.95923028032463,0.00369388097249743,NA,55.0075151117464
"ID5","55b95e2ffdf99b469f622883",0.743235391033371,0.985953122912898,0.311526140901756,0.762447594612795,0.0224929890611786,0.99307130089189,0.0940315193015343,0.476207392268883,0.652287217326797,0.297686193967601,0.165051362754909,NA,35.5402770995319
"ID6","55d6d91d69dbc30005b66ffe",0.0697113110096074,0.9754270965278,0.171282545297199,0.906171244879787,0.787232558180525,0.971194898394022,0.0323761764652437,0.0687151952259993,0.502315995842365,0.0669761904923238,0.00999381659633032,NA,59.5584056678335
"ID7","56051814e372c00011bd556a",0.751462466661887,0.987134594611884,0.924589608827833,0.450073399829578,0.971585228753744,0.379065898441816,0.100417396750462,0.774069628057018,0.731371958170022,0.00305391962116609,0.351572609641729,NA,45.1418704667983
"ID8","560aef7d01c38a00127693d3",0.703436754228519,0.544330993115301,0.535686202350692,0.221901646182359,0.0698045336950135,0.5609806234891,0.0201563525397709,0.462444148201951,0.320057373094815,0.586431726333606,0.965235917590911,NA,101.713885059765
"ID9","5687d434369319000c269c03",0.309385877384001,0.910916094883837,0.0739347457776534,0.807893092551129,0.873074502959946,0.663234961206307,0.112881825463368,0.3366889415407,0.759070827405583,0.631938856181117,0.129448111839375,NA,34.2474680987942
