"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID","54240de1fdf99b691fb383a8",0.451478090652127,0.741047502117248,0.365414246284314,0.754467859860315,0.990881252104642,0.0774941510525804,0.582376450490528,NA,NA,NA,NA,NA,39.2034164862074
"ID1","54b60d74fdf99b1ce0367ab5",0.426676661978203,0.789096248677427,0.0222425202121751,0.60565031325977,0.559818371139869,0.0715712054176717,0.245137261945478,NA,NA,NA,NA,NA,47.9680076015324
"ID2","55780ee6fdf99b4cbc0aef95",0.4838911001524,0.970112903937995,0.781473262830213,0.00952930406959795,0.633766786194302,0.0577203507588428,0.0743193119183552,NA,NA,NA,NA,NA,52.2583423395975
"ID3","559cdad9fdf99b66f54b7794",0.877218604000658,0.962325074631216,0.989373249561184,0.466514067016363,0.967260352610255,0.126164246075297,0.985820513737536,NA,NA,NA,NA,NA,21.598643496104
"ID4","55a77810fdf99b444b9d255c",0.732997975603814,0.759709979780931,0.345638457209233,0.333542766824969,0.991783550535293,0.051653046194904,0.960392362906264,NA,NA,NA,NA,NA,64.360184534828
"ID5","55b95e2ffdf99b469f622883",0.616642087444004,0.982837678188731,0.17736075363551,0.580840039587062,0.911459924139933,0.106059960712418,0.927753231846453,NA,NA,NA,NA,NA,35.9272467082445
"ID6","55d6d91d69dbc30005b66ffe",0.082910787332436,0.979904510554904,0.0430590240785219,0.976659273208774,0.958972228171318,0.0488157434649677,0.634172492877817,NA,NA,NA,NA,NA,64.0364844204484
"ID7","56051814e372c00011bd556a",0.767578344722524,0.836881438760772,0.985376860728313,0.196573344505118,0.984847978536687,0.0421348078832497,0.312619383878086,NA,NA,NA,NA,NA,54.0556700913024
"ID8","560aef7d01c38a00127693d3",0.544876818019624,0.528038670505366,0.154318992868504,0.207881045900928,0.124713897760935,0.0249133772590218,0.105381093069669,NA,NA,NA,NA,NA,97.99173188521
"ID9","5687d434369319000c269c03",0.318388662341404,0.802141588702997,0.137361822440013,0.504044103359649,0.900252378747086,0.0830851912103189,0.81586372284995,NA,NA,NA,NA,NA,38.6198358613854
"ID10","56c81007ba8e37000d7b211e",0.172363645923564,0.949497726885766,0.0344010869542206,0.203684052571654,0.0850513363180283,0.0343364430506701,0.830417824368745,NA,NA,NA,NA,NA,69.971107029273
"ID11","56f699e876348f000c883bba",0.499253307834412,0.955599340049928,0.0240372011158878,0.915887026939537,0.943812486563018,0.0544320101712194,0.338782743810895,NA,NA,NA,NA,NA,57.8444899805401
"ID12","571de7af13b1b70009be2f26",0.461683405907339,0.984335946217156,0.133703723639904,0.679659955194599,0.994014148507992,0.0767952599188694,0.515425675390913,NA,NA,NA,NA,NA,39.8510697683329
"ID13","5744bbe15e549100063b08cb",0.672124837929241,0.66449423248332,0.938951174565179,0.980810196425632,0.778053377629248,0.113206951114672,0.350727465340497,NA,NA,NA,NA,NA,28.8027706042091
"ID14","57611238eaf3f80007481e8e",0.837142175056178,0.872854899507173,0.629237274862024,0.401520863405164,0.122164285060182,0.0788656047361529,0.683180497740868,NA,NA,NA,NA,NA,38.4705538086069
"ID15","5778eeb20e49300001ba9ec0",0.991404792229951,0.957049171122835,0.994726558576906,0.983409647058741,0.78726778369594,0.0935713223463258,0.949117706761991,NA,NA,NA,NA,NA,39.5049179669437
"ID16","577a6900f8f7ed00014b537b",0.651090588379378,0.986347875673141,0.857235025065872,0.404068314696647,0.076316605052585,0.332317852574923,0.0268432799348536,NA,NA,NA,NA,NA,-14.2786719097365
"ID17","5784d25070c76a00012427e0",0.223147143139888,0.67588418798566,0.54064177096482,0.96357196240745,0.0713439364581134,0.0534767661986814,0.499086566496381,NA,NA,NA,NA,NA,60.1495027748865
"ID18","579fb6f46475d400015ab855",0.964476020227163,0.979146288894209,0.7759484638955,0.0805885526426465,0.967153879264179,0.115846722361669,0.415952913476881,NA,NA,NA,NA,NA,28.7482873607497
"ID19","57f8a3ece480f5000136f588",0.0305641960060743,0.915419133500613,0.00505452387728293,0.849177085438019,0.872578347051461,0.099215631322658,0.480205574966202,NA,NA,NA,NA,NA,34.0580785780252
"ID20","5808ec7ff0740c0001789a1b",0.865267260238008,0.601786587741151,0.980061092683287,0.0482067857612159,0.738991399629637,0.169159730860206,0.601753210533011,NA,NA,NA,NA,NA,15.1797281272059
"ID21","584726b8f063d30001161e6a",0.153391737840911,0.923943199868936,0.287574765692409,0.965563346636438,0.950852589490247,0.0605178132666749,0.35604139877396,NA,NA,NA,NA,NA,51.1646372181825
"ID22","58513454b9f14b000151795f",0.40797779532866,0.956143561418703,0.929665836369579,0.313124229034024,0.516409477108384,0.0608318329065571,0.121684945202522,NA,NA,NA,NA,NA,47.56219753697
"ID23","5870336cdb3e720001e230cd",0.427921207334431,0.925265614193076,0.404121722797014,0.424314089964666,0.616032262569209,0.151752430516104,0.79930679400653,NA,NA,NA,NA,NA,18.072266707111
"ID24","587291591c35f20001955c45",0.0144876873987235,0.266105852769093,0.00457425165577217,0.557842575286474,0.815973474605255,0.0253884521352665,0.928685675349034,NA,NA,NA,NA,NA,92.1634486350141
"ID25","587388b9db3e720001e2320e",0.993296624471753,0.96735103888524,0.862833248826372,0.0131337422868236,0.752930101437021,0.125714696174846,0.741555632236254,NA,NA,NA,NA,NA,22.0272958878872
"ID26","587620554254cb0001c15a23",0.895983824823567,0.879344667825525,0.983624395613672,0.289349343912218,0.173531605049432,0.124396183806151,0.913938501270678,NA,NA,NA,NA,NA,30.2315707508706
"ID27","5883d68d300c0b000113db56",0.795273090535389,0.974409438437054,0.995446208604277,0.394917081137444,0.87423499147514,0.144219754057501,0.394877976867736,NA,NA,NA,NA,NA,21.0393706816825
"ID28","58c3c197da66280001b3c6e8",0.738556564277797,0.843640502684587,0.933079831336465,0.921341400580694,0.780744770268031,0.121897747138134,0.229976166424623,NA,NA,NA,NA,NA,29.1211585044906
"ID29","58cef97d5e07b6000139fa16",0.522683360545902,0.995345072667797,0.114063689464392,0.432093033077232,0.862022567700382,0.0573667195144458,0.717943155274602,NA,NA,NA,NA,NA,56.8898934271037
"ID30","58f364d67b2e410001c2ed1d",0.216905067135181,0.998174286938463,0.0157144390394878,0.564683715249752,0.731244678973073,0.0720147052646722,0.894409526394448,NA,NA,NA,NA,NA,57.4979181466488
"ID31","58f89d1cedf274000143eb4e",0.978085738461354,0.972284257767429,0.970150936317682,0.930036837896991,0.404639840748873,0.118552463155864,0.504552738305391,NA,NA,NA,NA,NA,33.9036274381758
"ID32","58fa6e1bd0055c0001dd838a",0.674824411897745,0.88503107420297,0.801878326639772,0.440115378736821,0.870445297180373,0.0907898492709897,0.266399322709053,NA,NA,NA,NA,NA,41.2540972769237
